0,N1-TIP,PDE4B,13.6
0,N1-TIP,PDE4B,14
0.00335736,N1-TIP,PDE4B,14.4
0,N1-TIP,PDE4B,14.8
0,N1-TIP,PDE4B,15.2
0,N1-TIP,PDE4B,15.6
0,N1-TIP,PDE4B,16
0,N1-TIP,PDE4B,16.4
0,N1-TIP,PDE4B,16.8
0.029430008,N1-TIP,PDE4B,17.2
0.031669884,N1-TIP,PDE4B,17.6
0,N1-TIP,PDE4B,18
0,N1-TIP,PDE4B,18.4
0,N1-TIP,PDE4B,18.8
-0.0192,N1-TIP,PDE4B,19.2
0,N1-TIP,PDE4B,19.6
0,N1-TIP,PDE4B,20
0,N1-TIP,PDE4B,20.4
0,N1-TIP,PDE4B,20.8
0,N1-TIP,PDE4B,21.2
0,N1-TIP,PDE4B,21.6
0,N1-TIP,PDE4B,22
0,N1-TIP,PDE4B,22.4
0,N1-TIP,PDE4B,22.8
0,N1-TIP,PDE4B,23.2
-0.0066,N1-TIP,PDE4B,23.6
0,N1-TIP,PDE4B,24
0,N1-TIP,PDE4B,24.4
0,N1-TIP,PDE4B,24.8
0,DRY-DRY,PDE4D,0.4
0,DRY-DRY,PDE4D,0.8
0,DRY-DRY,PDE4D,1.2
0,DRY-DRY,PDE4D,1.6
0,DRY-DRY,PDE4D,2
0,DRY-DRY,PDE4D,2.4
0,DRY-DRY,PDE4D,2.8
0,DRY-DRY,PDE4D,3.2
0,DRY-DRY,PDE4D,3.6
0,DRY-DRY,PDE4D,4
0,DRY-DRY,PDE4D,4.4
0,DRY-DRY,PDE4D,4.8
0,DRY-DRY,PDE4D,5.2
0,DRY-DRY,PDE4D,5.6
0,DRY-DRY,PDE4D,6
0,DRY-DRY,PDE4D,6.4
0,DRY-DRY,PDE4D,6.8
0,DRY-DRY,PDE4D,7.2
0,DRY-DRY,PDE4D,7.6
0,DRY-DRY,PDE4D,8
0.01,DRY-DRY,PDE4D,8.4
0,DRY-DRY,PDE4D,8.8
